id_variant,id,title,season,hexadecimal,name,family_id,id_hex,top_type,finishing,adventurous,closing,weather,neck,detail,print,style,fit,sleeve,sleeve_long,sizing,application,composition,fabric,hip_contour,waist_contour,chest_contour,sleeve_long_cm,long_cm,gripper,basic,down_part_type,bottom,type_of_length,shot,neckline,outside_type,thicknees,cover,light,alerts,cut,rubber_waist,label,dress_type,foulard_type,size,skirt_type,message,hood,back_neckline,shoulders_pad,bag_type,hips_volume,chest_volume
6b9f895f-6c03-4a10-8dbd-7fef3ba4aa66,ee3646c0-971e-4abe-b303-1f58d75dd6cd,Vertical Shirt soft ,9,87CEFA,BRAND151,c59807ac-0362-4078-94b0-37ea3df6cdd0,ee3646c0-971e-4abe-b303-1f58d75dd6cd_87CEFA,blouse,touchable,two,buttons,cold_season,mandarinacollar,pucker,vertical_stripes,classic,straight,cuffed_sleeve,long_sleeve,big_1,freetime,polyester,popeline,57,57,57,61,69,false,false,,,,,high_neck,,,,,breastfeeding,back_yoke_cut,,,,,,,,,,,,,
91a37372-8c53-4ab7-912b-634b4b7f4f98,914c83d1-df2e-4d1b-a76e-d07574c1d668,Beach Top alcas ,9,BBE2AD,BRAND159,39792668-5cfd-42c2-8872-ad776e9bad70,914c83d1-df2e-4d1b-a76e-d07574c1d668_BBE2AD,tops,touchable,three,without_closing,warm,halter,,tropical,boho,straight,,fine_strap,normal,freetime,viscose,popeline,54,52,48,,69,false,false,,,,,,,,true,,,,,,,,,,,,,,,,
6b0f82e7-4d5a-4d91-952a-fa0bfa2cf4bc,ef747555-7c4b-4f4a-8e70-0d79ce7de008,Davi Skirt majo ,8,000000,BRAND91,2514d6c8-11e6-4692-87b4-dcc1cd18592c,ef747555-7c4b-4f4a-8e70-0d79ce7de008_000000,,,three,without_closing,cold_season,,,animal_print,classic,straight,,,normal,freetime,polyester,georgette,50,33,,,50,false,false,,,short,high,,,,true,,,,true,,,,,pleated,,,,,,,
6a830975-efbc-47e4-befd-92530c6b871b,87eff96b-474f-4402-b248-784783782885,Cactus Top cerise ,7,FFFFFF,BRAND15,39792668-5cfd-42c2-8872-ad776e9bad70,87eff96b-474f-4402-b248-784783782885_FFFFFF,tops,,three,buttoning,warm,,ruffles,printed,classic,straight,adjustable_sleeve,fine_strap,normal,freetime,cotton,popeline,55,50,49,,66,true,false,,,,,v_neckline,,,,,breastfeeding,,,,,,,,,,true,,,,
22595f45-7551-45f2-b90d-2cc87ff2f967,87eff96b-474f-4402-b248-784783782885,Cactus Top cerise ,7,00008b,BRAND15,39792668-5cfd-42c2-8872-ad776e9bad70,87eff96b-474f-4402-b248-784783782885_00008b,tops,,three,buttoning,warm,,ruffles,printed,classic,straight,adjustable_sleeve,fine_strap,normal,freetime,cotton,popeline,55,50,49,,66,true,false,,,,,v_neckline,,,,,breastfeeding,,,,,,,,,,true,,,,
44fa27b5-f79c-4650-8ed6-5ef1f3dea689,f16d8aab-e110-4338-ae0e-c553376ec52b,Majo Jacket print ,9,000000,BRAND91,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,f16d8aab-e110-4338-ae0e-c553376ec52b_000000,,,two,zip,warm_season,,sporty_band,floral,boho,straight,cuffed_sleeve,long_sleeve,normal,freetime,polyester,crepe,42,53,51,61,63,false,false,,,,,,bomber,thin,true,true,,,,,,,,,,,,,,,
9ef5b481-a9a8-419e-8e4c-32c500e36c1e,f16d8aab-e110-4338-ae0e-c553376ec52b,Majo Jacket print ,7,FFFFFF,BRAND91,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,f16d8aab-e110-4338-ae0e-c553376ec52b_FFFFFF,,,two,zip,warm_season,,sporty_band,floral,boho,straight,cuffed_sleeve,long_sleeve,normal,freetime,polyester,crepe,42,53,51,61,63,false,false,,,,,,bomber,thin,true,true,,,,,,,,,,,,,,,
e3037a98-bbee-4c4e-9e99-3be1f7982259,21a6a914-e873-4260-a325-8f0711cbabe1,Vikastanja Pant short ,7,ECE9D6,BRAND55,9c5a3fee-dad0-444a-acb3-c059e2f3db20,21a6a914-e873-4260-a325-8f0711cbabe1_ECE9D6,,,three,buttons,warm,,lateral_pocket,checked,classic,straight,,,big,freetime,polyester,mixed,51,40,,,40,false,false,shorts,,short,high,,,,,,,,,,,,,,,,,,,,
009b52b4-9bb2-4ae5-8223-126288d374f9,cc56669f-9c1a-4269-93ef-d8a566eb78ab,Carflake Top mix ,7,00008b,BRAND39,95f835a3-03fe-40f1-a813-4fbfd2842845,cc56669f-9c1a-4269-93ef-d8a566eb78ab_00008b,t-shirts,,two,without_closing,warm,,lace,smooth,casual,loose,japanese_sleeve,short_sleeve,big_1,freetime,viscose,cotton_tshirt,66,62,62,12,80,false,false,,,,,closed_round_neckline,,,,,,front_yoke_cut,,,,,,,,,,,,,
56804e6e-84a7-49e7-8869-abf9cde901a7,cc56669f-9c1a-4269-93ef-d8a566eb78ab,Carflake Top mix ,7,B11730,BRAND39,95f835a3-03fe-40f1-a813-4fbfd2842845,cc56669f-9c1a-4269-93ef-d8a566eb78ab_B11730,t-shirts,,two,without_closing,warm,,lace,smooth,casual,loose,japanese_sleeve,short_sleeve,big_1,freetime,viscose,cotton_tshirt,66,62,62,12,80,false,false,,,,,closed_round_neckline,,,,,,front_yoke_cut,,,,,,,,,,,,,
3902f18e-0cc3-477b-b665-6b22f1657595,f3b713fe-88cd-44ec-a947-700995c99cd3,Ihvera Top arona ,7,87CEFA,BRAND89,39792668-5cfd-42c2-8872-ad776e9bad70,f3b713fe-88cd-44ec-a947-700995c99cd3_87CEFA,tops,touchable,two,without_closing,warm,,,sheets,classic,straight,,wide_strap,big_1,freetime,viscose,popeline,58,54,53,,65,true,false,,,asymmetric,,open_round_neckline,,,,,,,,,,,,,,,,,,,
71655b6e-74f6-4144-b422-3686b1bbd519,7b098a88-438d-4b31-919f-b229b0295a52,Rosso Skirt garcia,8,000000,BRAND121,2514d6c8-11e6-4692-87b4-dcc1cd18592c,7b098a88-438d-4b31-919f-b229b0295a52_000000,,suede,three,zip,cold_season,,lateral_pocket,smooth,street,straight,,,normal,night,polyester,suede_leather,48,38,,,47,true,false,,,short,high,,,,,,,central_cut,,,,,,straight,,,,,,,
a61019dd-8f20-4e06-898c-7e0dc8df7237,7b098a88-438d-4b31-919f-b229b0295a52,Rosso Skirt garcia,8,666633,BRAND121,2514d6c8-11e6-4692-87b4-dcc1cd18592c,7b098a88-438d-4b31-919f-b229b0295a52_666633,,suede,three,zip,cold_season,,lateral_pocket,smooth,street,straight,,,normal,night,polyester,suede_leather,48,38,,,47,true,false,,,short,high,,,,,,,central_cut,,,,,,straight,,,,,,,
ffcb029d-0daf-4f35-adca-3c9305d26760,7b098a88-438d-4b31-919f-b229b0295a52,Rosso Skirt garcia,8,FFFF00,BRAND121,2514d6c8-11e6-4692-87b4-dcc1cd18592c,7b098a88-438d-4b31-919f-b229b0295a52_FFFF00,,suede,three,zip,cold_season,,lateral_pocket,smooth,street,straight,,,normal,night,polyester,suede_leather,48,38,,,47,true,false,,,short,high,,,,,,,central_cut,,,,,,straight,,,,,,,
7e74c381-562a-4037-9b68-6452f31a928f,7b098a88-438d-4b31-919f-b229b0295a52,Rosso Skirt garcia,8,B94600,BRAND121,2514d6c8-11e6-4692-87b4-dcc1cd18592c,7b098a88-438d-4b31-919f-b229b0295a52_B94600,,suede,three,zip,cold_season,,lateral_pocket,smooth,street,straight,,,normal,night,polyester,suede_leather,48,38,,,47,true,false,,,short,high,,,,,,,central_cut,,,,,,straight,,,,,,,
655e07e4-f75b-468a-b9d9-bd1ecb85c240,9eb1f4a6-eb2c-45da-8134-b9ede01e32d0,Liab Skirt majolica ,8,000000,BRAND91,2514d6c8-11e6-4692-87b4-dcc1cd18592c,9eb1f4a6-eb2c-45da-8134-b9ede01e32d0_000000,,plaited,three,without_closing,cold_season,,,floral,classic,straight,,,normal,freetime,polyester,georgette,50,33,,,86,false,false,,,midi,high,,,,true,,,,true,,,,,pleated,,,,,,,
84a01a2a-f4ef-4330-a247-7a32842e2652,ac422367-ac3d-4c4f-912a-f2ffba45ca5c,Lupa Skirt majolica ,8,000000,BRAND91,2514d6c8-11e6-4692-87b4-dcc1cd18592c,ac422367-ac3d-4c4f-912a-f2ffba45ca5c_000000,,,three,without_closing,cold_season,,,sheets,classic,straight,,,normal,freetime,polyester,georgette,50,33,,,85,false,false,,,midi,high,,,,true,,,,true,,,,,pleated,,,,,,,
3eaeea2c-d6d9-48d7-ad19-73b8be0e5b21,2ba971cc-b600-4166-be88-389df9123388,Shquesir Sweater vneck ,9,ECE9D6,BRAND163,39792668-5cfd-42c2-8872-ad776e9bad70,2ba971cc-b600-4166-be88-389df9123388_ECE9D6,tops,ribbed,three,without_closing,warm_season,,,smooth,boho,straight,slim_sleeve,short_sleeve,normal,freetime,acrylic,jersey,38,42,42,17,55,false,false,,,,,v_neckline,,,,,,,,,,,,,,,true,,,,
94fc3a49-6478-4a10-9fb8-477f381141da,2ba971cc-b600-4166-be88-389df9123388,Shquesir Sweater vneck ,9,164A0A,BRAND163,39792668-5cfd-42c2-8872-ad776e9bad70,2ba971cc-b600-4166-be88-389df9123388_164A0A,tops,ribbed,three,without_closing,warm_season,,,smooth,boho,straight,slim_sleeve,short_sleeve,normal,freetime,acrylic,jersey,38,42,42,17,55,false,false,,,,,v_neckline,,,,,,,,,,,,,,,true,,,,
3710837c-ec3f-4108-8d77-12ca9932c5a0,2ba971cc-b600-4166-be88-389df9123388,Shquesir Sweater vneck ,9,000000,BRAND163,39792668-5cfd-42c2-8872-ad776e9bad70,2ba971cc-b600-4166-be88-389df9123388_000000,tops,ribbed,three,without_closing,warm_season,,,smooth,boho,straight,slim_sleeve,short_sleeve,normal,freetime,acrylic,jersey,38,42,42,17,55,false,false,,,,,v_neckline,,,,,,,,,,,,,,,true,,,,
f5cbbb41-c6e5-44cd-b9e3-b0b71ee4884e,2ba971cc-b600-4166-be88-389df9123388,Shquesir Sweater vneck ,9,00008b,BRAND163,39792668-5cfd-42c2-8872-ad776e9bad70,2ba971cc-b600-4166-be88-389df9123388_00008b,tops,ribbed,three,without_closing,warm_season,,,smooth,boho,straight,slim_sleeve,short_sleeve,normal,freetime,acrylic,jersey,38,42,42,17,55,false,false,,,,,v_neckline,,,,,,,,,,,,,,,true,,,,
5b2b3672-feb8-458b-948c-5647b3387d47,a742cbea-05d1-4468-a461-b9548d349609,Softy Trench boom ,7,FFC0CB,BRAND116,07bee010-39f3-4200-9250-c1524842e6a6,a742cbea-05d1-4468-a461-b9548d349609_FFC0CB,,,two,buttons,cold_season,,waist_band,smooth,classic,straight,basic_sleeve,long_sleeve,normal,freetime,polyester,gabardine,61,42,48,63,85,false,false,,,,,,,medium,true,,,yoke_cut,,true,,,,,,,,true,,,
2636bf4f-49eb-41d8-9e89-33aa24921bdb,a742cbea-05d1-4468-a461-b9548d349609,Softy Trench boom ,9,DFC8B2,BRAND116,07bee010-39f3-4200-9250-c1524842e6a6,a742cbea-05d1-4468-a461-b9548d349609_DFC8B2,,,two,buttons,cold_season,,waist_band,smooth,classic,straight,basic_sleeve,long_sleeve,normal,freetime,polyester,gabardine,61,42,48,63,85,false,false,,,,,,,medium,true,,,yoke_cut,,true,,,,,,,,true,,,
2a45247d-37a2-4426-a247-a8b1a4953cd4,abcf5d56-cf41-4377-a09e-f446579fd945,Onlrhonda Short stripe ,7,000081,BRAND119,9c5a3fee-dad0-444a-acb3-c059e2f3db20,abcf5d56-cf41-4377-a09e-f446579fd945_000081,,marbled,four,without_closing,warm,,belt_loop,vertical_stripes,casual,straight,,,normal,freetime,viscose,jute,58,38,,,38,false,false,shorts,,short,high,,,,,,,,true,,,,,,,,,,,,
be363bd4-f082-4a61-bdc6-ff1229d4d3ed,abcf5d56-cf41-4377-a09e-f446579fd945,Onlrhonda Short stripe ,7,FFC0CB,BRAND119,9c5a3fee-dad0-444a-acb3-c059e2f3db20,abcf5d56-cf41-4377-a09e-f446579fd945_FFC0CB,,marbled,four,without_closing,warm,,belt_loop,vertical_stripes,casual,straight,,,normal,freetime,viscose,jute,58,38,,,38,false,false,shorts,,short,high,,,,,,,,true,,,,,,,,,,,,
b0df6165-d45e-4de1-897b-01ac8b3cb32b,131f8bc0-8165-4263-b748-e3baee76fd20,Rise Jacket kimono ,7,FFFF00,BRAND109,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,131f8bc0-8165-4263-b748-e3baee76fd20_FFFF00,,,five,without_closing,warm,,lateral_pocket,floral,boho,loose,kimono,3_4,normal,freetime,viscose,popeline,63,63,63,52,112,false,false,,,long,,,kimono,thin,,true,,,,,,,,,,,,,,,
3a77a195-7888-4ae9-8f1f-75e9e3f7121b,170910d9-0f24-46ea-9642-1928505d465c,Majolica Jacket bomber ,7,00008b,BRAND91,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,170910d9-0f24-46ea-9642-1928505d465c_00008b,,,two,zip,warm_season,,sporty_band,floral,street,straight,cuffed_sleeve,long_sleeve,normal,freetime,polyester,crepe,40,52,50,61,64,false,false,,,,,,bomber,thin,true,true,,,,,,,,,,,,,,,
f90f44b6-6c61-4a86-be8e-4fc349ac8116,170910d9-0f24-46ea-9642-1928505d465c,Majolica Jacket bomber ,7,000000,BRAND91,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,170910d9-0f24-46ea-9642-1928505d465c_000000,,,two,zip,warm_season,,sporty_band,floral,street,straight,cuffed_sleeve,long_sleeve,normal,freetime,polyester,crepe,40,52,50,61,64,false,false,,,,,,bomber,thin,true,true,,,,,,,,,,,,,,,
48914c2b-a327-4de0-a757-4b448edde887,46953ea5-657a-4632-9e89-3f750cde81f4,Lalange Dress numph ,7,FFA500,BRAND170,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,46953ea5-657a-4632-9e89-3f750cde81f4_FFA500,,touchable,three,buttoning,warm,,lateral_pocket,vertical_stripes,boho,loose,sleeve_with_hemmed,short_sleeve,big,freetime,linen,mixed,54,40,50,23,127,false,false,,,midi,,v_neckline,,,,,breastfeeding,waist_cut,true,,with_pleat,,,,,,,,,,
daf68697-1015-4db0-9cbd-bca27eef44c6,2a8b4dbf-051a-499a-9758-3047e215d996,Clean Short pant ,7,000081,BRAND8,9c5a3fee-dad0-444a-acb3-c059e2f3db20,2a8b4dbf-051a-499a-9758-3047e215d996_000081,,worn_out,three,fly,warm,,belt_loop,smooth,street,tight,,,normal,freetime,elastane,denim,47,40,,,35,false,false,shorts,,short,medium,,,,,,,,,,,,,,,,,,,,
a09376a5-6f7f-40ce-b4a0-c98da148c9c1,f07651c0-c75b-47e4-b4b6-ef88579be76c,Sadie Pant skinny ,7,FFFFFF,BRAND8,1dc55e58-a5c3-462c-b73d-8dd480de90fc,f07651c0-c75b-47e4-b4b6-ef88579be76c_FFFFFF,,,two,fly,warm_season,,belt_loop,smooth,classic,tight,,,normal,freetime,elastane,twill,45,39,,,102,false,false,cigarette,long_pants,long,medium,,,,,,,,,,,,,,,,,,,,
16957212-f69f-4072-bef7-7ae882ab1ca1,24e82d3a-736b-40d9-a96b-b96c44dc2c09,Faux Skirt seamed ,8,000000,BRAND54,2514d6c8-11e6-4692-87b4-dcc1cd18592c,24e82d3a-736b-40d9-a96b-b96c44dc2c09_000000,,waxed,four,zip,cold_season,,,smooth,street,straight,,,normal,night,polyurethane,synthetic,48,37,,,49,false,false,,,short,high,,,,true,,,contour_darts,,,,,,flared,,,,,,,
6f201b69-3baa-4cf7-bb55-d818857f1334,24e82d3a-736b-40d9-a96b-b96c44dc2c09,Faux Skirt seamed ,8,614051,BRAND54,2514d6c8-11e6-4692-87b4-dcc1cd18592c,24e82d3a-736b-40d9-a96b-b96c44dc2c09_614051,,waxed,four,zip,cold_season,,,smooth,street,straight,,,normal,night,polyurethane,synthetic,48,37,,,49,false,false,,,short,high,,,,true,,,contour_darts,,,,,,flared,,,,,,,
531c3e6f-3ed8-4e61-b65b-7eecbe1739ae,076b6192-d198-43e3-9f62-f3474b9ca037,Shagnolo Shirt popelin ,9,FFFFFF,BRAND158,c59807ac-0362-4078-94b0-37ea3df6cdd0,076b6192-d198-43e3-9f62-f3474b9ca037_FFFFFF,shirt,,one,hidden_buttoning,cold_season,shirt_collar,,smooth,minimal,tight,cuffed_sleeve,long_sleeve,normal,working_girl,elastane,popeline,49,44,50,64,65,false,true,,,,,high_neck,,,,,breastfeeding,,,,,,,,,,,,,,
caffd004-af19-42a7-b6c6-fb70dbe95940,076b6192-d198-43e3-9f62-f3474b9ca037,Shagnolo Shirt popelin ,9,000000,BRAND158,c59807ac-0362-4078-94b0-37ea3df6cdd0,076b6192-d198-43e3-9f62-f3474b9ca037_000000,shirt,,one,hidden_buttoning,cold_season,shirt_collar,,smooth,minimal,tight,cuffed_sleeve,long_sleeve,normal,working_girl,elastane,popeline,49,44,50,64,65,false,true,,,,,high_neck,,,,,breastfeeding,,,,,,,,,,,,,,
cb5215f5-0bd0-46e6-ba36-f932ba90b93a,076b6192-d198-43e3-9f62-f3474b9ca037,Shagnolo Shirt popelin ,9,87CEFA,BRAND158,c59807ac-0362-4078-94b0-37ea3df6cdd0,076b6192-d198-43e3-9f62-f3474b9ca037_87CEFA,shirt,,one,hidden_buttoning,cold_season,shirt_collar,,smooth,minimal,tight,cuffed_sleeve,long_sleeve,normal,working_girl,elastane,popeline,49,44,50,64,65,false,true,,,,,high_neck,,,,,breastfeeding,,,,,,,,,,,,,,
797ecdde-98e0-40d2-94d3-92c41336a7c2,fd183461-0e9d-4082-9ed8-abeb2fc6eb19,Shibrahi Top knit ,9,000000,BRAND163,39792668-5cfd-42c2-8872-ad776e9bad70,fd183461-0e9d-4082-9ed8-abeb2fc6eb19_000000,tops,crochet,three,without_closing,warm_season,,,smooth,classic,tight,basic_sleeve,short_sleeve,normal,freetime,acrylic,jersey,42,44,44,15,59,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
e34ed0b7-69aa-4748-8fdb-9e2bd9de66d5,fd183461-0e9d-4082-9ed8-abeb2fc6eb19,Shibrahi Top knit ,9,00008b,BRAND163,39792668-5cfd-42c2-8872-ad776e9bad70,fd183461-0e9d-4082-9ed8-abeb2fc6eb19_00008b,tops,crochet,three,without_closing,warm_season,,,smooth,classic,tight,basic_sleeve,short_sleeve,normal,freetime,acrylic,jersey,42,44,44,15,59,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
6e00ff9d-b416-4261-b56c-85997fbbeddc,fd183461-0e9d-4082-9ed8-abeb2fc6eb19,Shibrahi Top knit ,9,164A0A,BRAND163,39792668-5cfd-42c2-8872-ad776e9bad70,fd183461-0e9d-4082-9ed8-abeb2fc6eb19_164A0A,tops,crochet,three,without_closing,warm_season,,,smooth,classic,tight,basic_sleeve,short_sleeve,normal,freetime,acrylic,jersey,42,44,44,15,59,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
f78dd198-3150-4728-9e42-81c7f4f7437e,65304716-33df-4bc3-b56b-2e1a4ae6ec30,Lilly Shirt lindex ,9,000000,BRAND64,c59807ac-0362-4078-94b0-37ea3df6cdd0,65304716-33df-4bc3-b56b-2e1a4ae6ec30_000000,shirt,touchable,two,buttoning,warm,notched_collar,plaston_pocket,smooth,minimal,straight,basic_sleeve,short_sleeve,big_1,freetime,viscose,artificial,60,58,57,26,67,true,false,,,,,v_neckline,,,,,breastfeeding,back_yoke_cut,,,,,,,,,,,,,
9d7a16e0-99f3-47e1-b5ad-bd1fe3c53b7e,b5e029eb-aff8-4797-b056-f219aa977ea8,Pchighfive Jean denim ,7,000000,BRAND142,6598b655-3e19-448c-8b4f-ff6a29447b34,b5e029eb-aff8-4797-b056-f219aa977ea8_000000,,worn_out,two,fly,cold_season,,five_pockets,smooth,street,tight,,,normal,night,elastane,denim,40,37,,,106,false,false,cigarette,long_pants,long,high,,,,,,,,,,,,,,,,,,,,
de9f6791-69fb-404f-803d-db310a0aa09d,7b0b2026-2f9d-447d-975b-8d9f3548618a,Bsbasia Jacket risk ,7,B11730,BRAND57,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,7b0b2026-2f9d-447d-975b-8d9f3548618a_B11730,,,three,buttoning,cold_season,,placket_pocket,smooth,casual,straight,basic_sleeve,long_sleeve,big_1,freetime,cotton,denim,51,51,52,56,54,false,false,,,short,,,cowgirl,medium,,,,yoke_cut,,true,,,,,,,,,,,
05c859f8-b081-4d65-9d68-64a1e5a04e40,84c936a9-82f4-45e0-985b-eac90d168111,Bsfatima Top printed ,7,FFA500,BRAND57,c59807ac-0362-4078-94b0-37ea3df6cdd0,84c936a9-82f4-45e0-985b-eac90d168111_FFA500,blouse,,two,buttoning,warm,,,floral,classic,loose,japanese_sleeve,short_sleeve,big_1,freetime,viscose,popeline,58,56,58,9,68,false,false,,,,,v_neckline,,,,,breastfeeding,,,,,,,,,,,,,,
d153451c-e590-4d54-8b8a-ac83addd5fc9,9a91cc0d-2c8e-4044-9762-7a9edf6eed4f,Rigas Top miss ,7,DFC8B2,BRAND17,39792668-5cfd-42c2-8872-ad776e9bad70,9a91cc0d-2c8e-4044-9762-7a9edf6eed4f_DFC8B2,tops,,three,without_closing,warm,,,horizontal_stripes,street,loose,,fine_strap,big,freetime,polyester,satin,59,53,52,,67,false,false,,,,,v_neckline,,,,,,,,,,,,,,,,,,,
35150351-7152-45ca-8fab-2cac8b6632fb,0adfa079-01c6-42dc-8a70-2770bfe14916,Bypatirice Top off ,7,ECE9D6,BRAND76,39792668-5cfd-42c2-8872-ad776e9bad70,0adfa079-01c6-42dc-8a70-2770bfe14916_ECE9D6,t-shirts,,two,without_closing,warm,,crochet,smooth,boho,loose,raglan_sleeve,short_sleeve,normal,freetime,elastane,cotton_tshirt,55,51,50,14,62,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
5266e321-7877-499c-a04c-b0ee0b432584,e167a274-880d-4827-a1fd-c0e72c5d9b1d,Awvneck Shirt dots ,8,000000,BRAND125,c59807ac-0362-4078-94b0-37ea3df6cdd0,e167a274-880d-4827-a1fd-c0e72c5d9b1d_000000,blouse,,three,buttoning,warm_season,notched_collar,,bodoque,classic,straight,off_shoulders,long_sleeve,big,freetime,polyester,synthetic,64,62,63,63,80,true,false,,,asymmetric,,v_neckline,,,,,breastfeeding,back_yoke_cut,,,,,,,,,,,,,
00d22f8c-eb48-4f80-a824-09c76f080dd6,155f5e77-983a-40b0-be49-ddbf8c0e2309,Onlsarah Parka port,8,164A0A,BRAND119,35405a7d-7018-440b-9d16-76206ac3e224,155f5e77-983a-40b0-be49-ddbf8c0e2309_164A0A,,,two,buttoning,cold,,placket_pocket,smooth,casual,straight,cuffed_sleeve,long_sleeve,normal,freetime,polyamide,tech_fabric,55,50,51,66,80,false,false,,,,,,parka,thick,true,,,contour_darts,,,,,,,,true,,,,,
6c3357e4-72dd-4aaf-932f-36a7b8acf766,155f5e77-983a-40b0-be49-ddbf8c0e2309,Onlsarah Parka port,8,800000,BRAND119,35405a7d-7018-440b-9d16-76206ac3e224,155f5e77-983a-40b0-be49-ddbf8c0e2309_800000,,,two,buttoning,cold,,placket_pocket,smooth,casual,straight,cuffed_sleeve,long_sleeve,normal,freetime,polyamide,tech_fabric,55,50,51,66,80,false,false,,,,,,parka,thick,true,,,contour_darts,,,,,,,,true,,,,,
9d1cf0f7-dd80-49fc-b9d2-809fea98131f,155f5e77-983a-40b0-be49-ddbf8c0e2309,Onlsarah Parka port,8,000000,BRAND119,35405a7d-7018-440b-9d16-76206ac3e224,155f5e77-983a-40b0-be49-ddbf8c0e2309_000000,,,two,buttoning,cold,,placket_pocket,smooth,casual,straight,cuffed_sleeve,long_sleeve,normal,freetime,polyamide,tech_fabric,55,50,51,66,80,false,false,,,,,,parka,thick,true,,,contour_darts,,,,,,,,true,,,,,
51e2ade2-6fc5-4fdb-8151-25356ab8a5fc,ea066366-32eb-4b0b-a27c-d4648d3644e1,Objzoe Shirt burnt,9,666633,BRAND101,c59807ac-0362-4078-94b0-37ea3df6cdd0,ea066366-32eb-4b0b-a27c-d4648d3644e1_666633,blouse,,two,keyhole_button,warm_season,,insertion,smooth,boho,straight,off_shoulders,long_sleeve,normal,freetime,viscose,feathers,52,52,52,65,80,false,false,,,asymmetric,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
1027cddf-d4ec-4fb8-88e7-befe3c34f00a,f7efe893-a315-4a06-96bd-75ae632a8ec9,Objbay Shirt print,9,000000,BRAND101,c59807ac-0362-4078-94b0-37ea3df6cdd0,f7efe893-a315-4a06-96bd-75ae632a8ec9_000000,shirt,,three,buttoning,cold_season,shirt_collar,lateral_opening,animal_print,boho,straight,shirt_sleeve,long_sleeve,big_1,freetime,viscose,artificial,56,56,58,60,78,false,false,,,asymmetric,,high_neck,,,,,breastfeeding,,,,,,,,,,,,,,
f728231f-ca20-4d4c-9fc0-89464ffff42a,1db74447-fc3e-4fd7-bb96-2066ad3f010d,Henley Tshirt fem ,8,00008b,BRAND16,95f835a3-03fe-40f1-a813-4fbfd2842845,1db74447-fc3e-4fd7-bb96-2066ad3f010d_00008b,t-shirts,,two,buttons,warm,,lateral_opening,smooth,classic,straight,basic_sleeve,short_sleeve,normal,freetime,cotton,feathers,54,47,49,10,65,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
fa7233d1-13be-4da4-9434-c741a90df780,1db74447-fc3e-4fd7-bb96-2066ad3f010d,Henley Tshirt fem ,8,FFFFFF,BRAND16,95f835a3-03fe-40f1-a813-4fbfd2842845,1db74447-fc3e-4fd7-bb96-2066ad3f010d_FFFFFF,t-shirts,,two,buttons,warm,,lateral_opening,smooth,classic,straight,basic_sleeve,short_sleeve,normal,freetime,cotton,feathers,54,47,49,10,65,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
87a6b00e-d956-43be-930b-2e875ca1438f,1db74447-fc3e-4fd7-bb96-2066ad3f010d,Henley Tshirt fem ,8,FFC0CB,BRAND16,95f835a3-03fe-40f1-a813-4fbfd2842845,1db74447-fc3e-4fd7-bb96-2066ad3f010d_FFC0CB,t-shirts,,two,buttons,warm,,lateral_opening,smooth,classic,straight,basic_sleeve,short_sleeve,normal,freetime,cotton,feathers,54,47,49,10,65,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
c6110ccd-edce-4af9-adb5-7ea4afc8f300,cdc5e6fe-19a7-4d2a-89c8-cb47ab73f769,Bonita Top desire ,8,000000,BRAND150,39792668-5cfd-42c2-8872-ad776e9bad70,cdc5e6fe-19a7-4d2a-89c8-cb47ab73f769_000000,tops,satiny,four,without_closing,warm,,,smooth,street,loose,basic_sleeve,short_sleeve,big,night,polyester,jersey,55,55,55,19,60,false,false,,,asymmetric,,closed_round_neckline,,,,,,,,,,,,,,,true,,,,
826bbb65-21bd-4475-b066-7681eb503511,cdc5e6fe-19a7-4d2a-89c8-cb47ab73f769,Bonita Top desire ,8,008000,BRAND150,39792668-5cfd-42c2-8872-ad776e9bad70,cdc5e6fe-19a7-4d2a-89c8-cb47ab73f769_008000,tops,satiny,four,without_closing,warm,,,smooth,street,loose,basic_sleeve,short_sleeve,big,night,polyester,jersey,55,55,55,19,60,false,false,,,asymmetric,,closed_round_neckline,,,,,,,,,,,,,,,true,,,,
dd13fc86-5764-47e0-9ee3-bf63b6c453ac,0d8c95b9-c3fc-46ec-b991-12c211d320dc,Onlclair Jacket hooded,8,00008b,BRAND119,35405a7d-7018-440b-9d16-76206ac3e224,0d8c95b9-c3fc-46ec-b991-12c211d320dc_00008b,,,three,zip,cold,,zippered_pocket,smooth,street,straight,basic_sleeve,long_sleeve,normal,freetime,nylon,tech_fabric,55,47,50,63,80,false,false,,,,,,feathers,medium,true,,,,,,,,,,,true,,,,,
